"subj_idx","trial.num","stim","rt","response"
"15",113,"unambiguous",0.893,1
"15",114,"implicature",0.848,0
"15",116,"unambiguous",1.164,1
"15",115,"unambiguous",0.741,0
"15",117,"implicature",0.964,1
"15",118,"unambiguous",0.716,1
"15",119,"unambiguous",0.748,1
"15",120,"unambiguous",0.908,1
"16",2,"unambiguous",0.801,1
"16",3,"implicature",0.878,0
"16",4,"unambiguous",1.198,1
"16",5,"unambiguous",0.778,1
"16",6,"unambiguous",0.994,1
"16",7,"unambiguous",0.782,1
"16",8,"unambiguous",0.893,1
"16",9,"unambiguous",0.741,1
"16",10,"implicature",1.205,1
"16",11,"implicature",1.233,1
"16",12,"unambiguous",1.388,1
"16",13,"unambiguous",0.981,1
"16",14,"unambiguous",0.589,1
"16",15,"unambiguous",0.704,1
"16",16,"implicature",1.143,1
"16",17,"unambiguous",0.855,1
"16",18,"implicature",1.147,1
"16",19,"unambiguous",1.144,1
"16",20,"implicature",1.033,1
"16",21,"implicature",0.743,1
"16",22,"unambiguous",0.863,1
"16",23,"unambiguous",0.714,1
"16",24,"implicature",0.886,1
"16",25,"unambiguous",1.044,1
"16",26,"implicature",0.815,0
"16",27,"implicature",1.296,1
"16",28,"unambiguous",0.846,1
"16",29,"implicature",0.858,1
"16",30,"unambiguous",0.895,1
"16",31,"implicature",0.705,1
"16",32,"implicature",0.633,1
"16",33,"unambiguous",0.94,1
"16",34,"implicature",0.565,1
"16",35,"implicature",0.738,1
"16",36,"unambiguous",0.855,1
"16",37,"unambiguous",0.998,1
"16",38,"implicature",0.562,1
"16",39,"implicature",0.774,1
"16",40,"implicature",0.659,1
"16",41,"unambiguous",0.942,1
"16",42,"implicature",0.974,1
"16",43,"unambiguous",1.062,1
"16",44,"unambiguous",1.107,1
"16",45,"unambiguous",0.832,1
"16",46,"implicature",0.727,1
"16",47,"implicature",0.778,1
"16",48,"implicature",0.546,1
"16",49,"unambiguous",0.886,1
"16",50,"implicature",0.795,1
"16",51,"implicature",0.645,1
"16",52,"unambiguous",0.682,1
"16",53,"implicature",0.535,1
"16",54,"implicature",0.838,1
"16",55,"unambiguous",1.021,1
"16",56,"unambiguous",0.803,1
"16",57,"implicature",1.425,1
"16",58,"implicature",0.747,1
"16",59,"unambiguous",0.594,0
"16",60,"unambiguous",1.007,1
"16",61,"unambiguous",0.736,1
"16",62,"unambiguous",0.688,1
"16",63,"unambiguous",0.816,1
"16",64,"unambiguous",1.018,1
"16",65,"unambiguous",0.804,1
"16",66,"implicature",1.021,1
"16",67,"implicature",0.562,1
"16",68,"unambiguous",0.754,1
"16",69,"unambiguous",0.83,1
"16",70,"implicature",0.605,1
"16",71,"unambiguous",0.906,1
"16",72,"implicature",1.219,1
"16",73,"implicature",0.805,1
"16",74,"unambiguous",0.864,1
"16",75,"implicature",0.783,1
"16",76,"implicature",0.56,1
"16",77,"implicature",0.593,1
"16",78,"implicature",0.694,1
"16",79,"unambiguous",0.918,1
"16",80,"implicature",0.699,1
"16",81,"unambiguous",0.843,1
"16",82,"implicature",0.773,1
"16",83,"implicature",0.628,1
"16",84,"unambiguous",0.638,1
"16",85,"unambiguous",0.718,1
"16",86,"implicature",0.669,1
"16",87,"unambiguous",0.975,1
"16",88,"implicature",0.751,1
"16",89,"unambiguous",0.635,1
"16",90,"unambiguous",0.883,1
"16",91,"implicature",0.759,1
"16",92,"implicature",0.561,1
"16",93,"implicature",0.528,1
"16",94,"unambiguous",0.796,1
"16",95,"implicature",1.2,1
"16",96,"implicature",0.784,1
"16",97,"unambiguous",0.759,1
"16",98,"unambiguous",0.869,1
"16",99,"implicature",1.228,1
"16",100,"unambiguous",0.603,1
"16",101,"unambiguous",0.742,1
"16",102,"implicature",1.162,1
"16",103,"implicature",0.515,1
"16",104,"implicature",0.558,1
"16",105,"unambiguous",0.649,1
"16",106,"unambiguous",0.868,1
"16",107,"unambiguous",0.649,1
"16",108,"unambiguous",0.852,1
"16",109,"implicature",0.857,1
"16",110,"implicature",0.546,1
"16",111,"unambiguous",0.712,1
"16",112,"implicature",0.496,1
"16",113,"unambiguous",0.534,1
"16",114,"implicature",0.639,1
"16",115,"implicature",0.588,1
"16",116,"implicature",0.564,1
"16",117,"implicature",0.603,1
"16",118,"implicature",0.468,1
"16",119,"implicature",0.751,1
"16",120,"unambiguous",0.849,1
"17",1,"unambiguous",1.195,1
"17",2,"implicature",1.025,1
"17",3,"unambiguous",0.929,1
"17",4,"unambiguous",0.915,1
"17",5,"implicature",0.985,1
"17",6,"unambiguous",0.95,1
"17",7,"implicature",1.154,1
"17",8,"implicature",1.086,1
"17",9,"implicature",0.914,1
"17",10,"unambiguous",1.086,1
"17",11,"implicature",0.915,1
"17",12,"unambiguous",1.008,1
"17",13,"unambiguous",1.024,1
"17",14,"implicature",0.915,1
"17",15,"unambiguous",0.92,1
"17",16,"implicature",0.836,1
"17",17,"implicature",1.169,0
"17",18,"implicature",1.067,1
"17",19,"unambiguous",1.228,1
"17",20,"implicature",0.92,1
"17",21,"implicature",1.008,1
"17",22,"unambiguous",1.056,1
"17",23,"unambiguous",0.901,1
"17",24,"unambiguous",0.959,1
"17",25,"implicature",0.916,1
"17",26,"implicature",0.837,1
"17",27,"implicature",0.846,1
"17",28,"implicature",1.068,1
"17",29,"unambiguous",1.007,1
"17",30,"implicature",0.862,1
"17",31,"unambiguous",0.827,1
"17",32,"unambiguous",0.87,1
"17",34,"unambiguous",0.891,1
"17",36,"implicature",0.798,1
"17",33,"unambiguous",0.901,1
"17",35,"implicature",0.925,1
"17",37,"unambiguous",0.937,1
"17",38,"unambiguous",0.857,1
"17",39,"unambiguous",0.939,1
"17",40,"unambiguous",0.853,1
"17",41,"implicature",0.935,1
"17",42,"implicature",0.91,1
"17",45,"unambiguous",0.866,1
"17",43,"implicature",0.74,0
"17",46,"unambiguous",0.896,1
"17",47,"unambiguous",1.018,1
"17",44,"implicature",1.307,1
"17",48,"unambiguous",1.004,1
"17",49,"implicature",0.925,1
"17",50,"implicature",0.974,1
"17",51,"unambiguous",0.954,1
"17",52,"unambiguous",0.89,1
"17",53,"implicature",0.846,1
"17",54,"implicature",0.954,1
"17",59,"implicature",0.942,1
"17",57,"unambiguous",0.836,1
"17",56,"implicature",1.103,1
"17",58,"implicature",0.818,1
"17",55,"unambiguous",0.975,1
"17",60,"unambiguous",0.842,1
"17",61,"unambiguous",0.885,1
"17",62,"implicature",0.998,1
"17",63,"unambiguous",0.788,1
"17",64,"unambiguous",0.911,1
"17",67,"implicature",0.989,1
"17",66,"implicature",0.979,1
"17",65,"implicature",1.155,1
"17",68,"unambiguous",0.842,1
"17",69,"unambiguous",0.812,1
"17",70,"implicature",0.801,1
"17",71,"implicature",0.789,0
"17",72,"implicature",1.399,1
"17",73,"unambiguous",0.901,1
"17",74,"implicature",1.038,1
"17",77,"unambiguous",0.808,1
"17",75,"implicature",0.829,1
"17",76,"unambiguous",0.867,1
"17",78,"unambiguous",0.964,1
"17",79,"implicature",0.72,1
"17",80,"implicature",0.754,1
"17",81,"unambiguous",0.847,1
"17",82,"implicature",0.73,1
"17",83,"implicature",0.72,1
"17",84,"implicature",0.931,1
"17",85,"implicature",0.92,1
"17",86,"implicature",0.92,1
"17",87,"unambiguous",1.028,1
"17",88,"unambiguous",0.93,1
"17",89,"implicature",0.729,1
"17",90,"unambiguous",0.846,1
"17",91,"unambiguous",0.768,1
"17",92,"unambiguous",0.753,1
"17",93,"unambiguous",0.784,1
"17",94,"implicature",0.749,1
"17",95,"implicature",0.875,1
"17",96,"implicature",0.851,1
"17",97,"unambiguous",0.865,1
"17",98,"implicature",0.935,1
"17",99,"unambiguous",0.89,1
"17",100,"unambiguous",0.828,1
"17",101,"implicature",0.847,1
"17",102,"unambiguous",0.651,1
"17",103,"unambiguous",0.798,1
"17",104,"implicature",0.92,1
"17",105,"implicature",1.19,1
"17",106,"unambiguous",0.798,1
"17",107,"unambiguous",0.793,1
"17",108,"unambiguous",0.72,1
"17",109,"implicature",0.715,1
"17",110,"unambiguous",0.817,1
"17",111,"unambiguous",0.818,1
"17",113,"unambiguous",0.661,1
"17",114,"implicature",0.73,1
"17",115,"unambiguous",0.612,1
"17",112,"unambiguous",0.758,1
"17",116,"implicature",0.959,1
"17",117,"implicature",0.677,1
"17",118,"unambiguous",0.76,1
"17",119,"implicature",0.624,1
"17",120,"implicature",0.964,1
"18",1,"unambiguous",1.83,1
"18",2,"implicature",0.758,1
"18",3,"implicature",0.966,1
"18",4,"implicature",0.886,1
"18",5,"unambiguous",0.76,1
"18",6,"implicature",0.689,0
"18",7,"implicature",0.814,0
"18",8,"implicature",1.433,1
"18",9,"implicature",0.818,1
"18",10,"unambiguous",0.91,1
"18",11,"unambiguous",0.741,1
"18",12,"unambiguous",0.957,1
"18",13,"unambiguous",0.807,1
"18",14,"unambiguous",0.818,1
"18",15,"implicature",0.806,0
"18",16,"unambiguous",1.057,1
"18",17,"unambiguous",0.649,1
"18",18,"implicature",0.751,0
"18",19,"implicature",0.888,1
"18",20,"unambiguous",0.725,1
"18",21,"implicature",0.893,1
"18",22,"implicature",0.775,1
"18",23,"implicature",0.914,1
"18",24,"implicature",0.809,1
"18",25,"unambiguous",0.83,1
"18",26,"unambiguous",0.945,1
"18",27,"implicature",0.769,1
"18",28,"unambiguous",1.05,1
"18",29,"unambiguous",0.803,1
"18",30,"unambiguous",0.989,1
"18",31,"unambiguous",0.854,1
"18",32,"implicature",1.146,1
"18",33,"implicature",0.861,1
"18",34,"implicature",0.782,1
"18",35,"unambiguous",0.754,1
"18",36,"implicature",0.901,1
"18",37,"implicature",0.812,0
"18",38,"unambiguous",1.158,1
"18",39,"unambiguous",0.85,1
"18",40,"implicature",1.134,1
"18",41,"unambiguous",0.986,1
"18",42,"implicature",0.782,1
"18",43,"unambiguous",0.762,1
"18",44,"implicature",0.97,1
"18",45,"implicature",0.866,1
"18",46,"unambiguous",0.826,1
"18",47,"unambiguous",0.818,1
"18",48,"unambiguous",2.194,1
"18",49,"implicature",1.801,1
"18",50,"implicature",0.758,1
"18",51,"implicature",0.765,0
"18",52,"implicature",1.861,1
"18",53,"implicature",0.67,0
"18",54,"implicature",0.882,0
"18",55,"implicature",0.946,1
"18",56,"implicature",0.714,1
"18",57,"unambiguous",0.821,1
"18",58,"unambiguous",1.049,1
"18",59,"implicature",0.978,1
"18",60,"unambiguous",0.969,1
"18",61,"implicature",0.99,1
"18",62,"unambiguous",1.009,1
"18",63,"implicature",0.882,1
"18",64,"unambiguous",1.093,1
"18",65,"unambiguous",0.918,1
"18",66,"unambiguous",0.938,1
"18",67,"unambiguous",1.01,1
"18",68,"implicature",0.918,1
"18",69,"unambiguous",1.014,1
"18",70,"implicature",1.629,1
"18",71,"unambiguous",1.022,0
"18",72,"implicature",1.842,1
"18",73,"implicature",1.269,0
"18",74,"unambiguous",1.322,1
"18",76,"unambiguous",1.754,1
"18",77,"unambiguous",1.602,1
"18",78,"implicature",1.189,1
"18",80,"unambiguous",0.914,1
"18",82,"unambiguous",0.83,1
"18",84,"implicature",0.742,1
"18",85,"unambiguous",0.798,1
"18",86,"unambiguous",0.917,1
"18",87,"unambiguous",1.222,1
"18",88,"unambiguous",1.062,1
"18",89,"implicature",0.909,1
"18",90,"implicature",1.37,1
"18",91,"unambiguous",1.854,1
"18",92,"implicature",1.981,1
"18",94,"implicature",1.237,1
"18",95,"unambiguous",0.738,1
"18",96,"implicature",1.147,1
"18",97,"implicature",1.41,1
"18",98,"unambiguous",0.894,0
"18",99,"unambiguous",1.098,1
"18",100,"implicature",2.133,0
"18",102,"implicature",1.421,1
"18",103,"unambiguous",0.954,1
"18",104,"unambiguous",0.818,1
"18",105,"unambiguous",1.129,1
"18",107,"implicature",1.51,1
"18",108,"implicature",0.854,1
"18",109,"implicature",1.082,1
"18",110,"unambiguous",0.951,0
"18",111,"implicature",1.013,1
"18",112,"unambiguous",1.578,1
"18",113,"unambiguous",0.796,1
"18",114,"unambiguous",1.665,1
"18",115,"unambiguous",1.366,1
"18",116,"implicature",0.837,1
"18",117,"unambiguous",0.998,1
"18",118,"implicature",1.97,1
"18",119,"implicature",1.009,1
"18",120,"unambiguous",0.949,1
"19",1,"implicature",1.654,1
"19",2,"unambiguous",2.038,1
"19",4,"implicature",1.28,1
"19",5,"implicature",1.926,1
"19",6,"implicature",2.168,1
"19",7,"unambiguous",1.091,1
"19",8,"unambiguous",1.084,1
"19",9,"implicature",1.361,1
"19",10,"implicature",1.203,1
"19",12,"unambiguous",1.316,1
"19",13,"unambiguous",1.494,1
"19",15,"implicature",1.487,1
"19",14,"implicature",1.8,1
"19",16,"implicature",1.367,1
"19",17,"unambiguous",1.247,1
"19",18,"implicature",0.982,1
"19",19,"unambiguous",1.266,1
"19",20,"implicature",1.168,1
"19",21,"unambiguous",1.167,1
"19",22,"unambiguous",1.906,1
"19",23,"implicature",0.891,1
"19",24,"implicature",1,1
"19",25,"unambiguous",1.236,1
"19",27,"unambiguous",1.069,1
"19",28,"implicature",0.892,1
"19",29,"unambiguous",1.427,1
"19",30,"implicature",1.26,1
"19",31,"implicature",1.036,1
"19",32,"unambiguous",1.126,1
"19",33,"unambiguous",0.974,1
"19",34,"implicature",1.102,0
"19",35,"implicature",1.511,1
"19",36,"unambiguous",0.98,1
"19",37,"implicature",1.216,1
"19",38,"unambiguous",1.984,1
"19",39,"implicature",1.373,1
"19",40,"unambiguous",1.328,1
"19",41,"unambiguous",0.993,1
"19",42,"implicature",1.186,1
"19",43,"unambiguous",2.079,1
"19",44,"implicature",1.18,1
"19",45,"implicature",1.95,1
"19",46,"unambiguous",0.939,1
"19",47,"unambiguous",1.249,1
"19",49,"unambiguous",0.961,1
"19",50,"implicature",1.107,1
"19",51,"implicature",1.046,1
"19",52,"implicature",1.176,1
"19",53,"unambiguous",1.123,1
"19",54,"unambiguous",1.046,1
"19",55,"implicature",2.025,1
"19",56,"implicature",1.025,1
"19",57,"implicature",1.367,1
"19",58,"unambiguous",0.942,1
"19",59,"implicature",1.245,0
"19",60,"implicature",1.087,1
"19",61,"unambiguous",0.854,1
"19",62,"unambiguous",1.041,1
"19",63,"unambiguous",1.389,1
"19",64,"implicature",0.804,1
"19",65,"unambiguous",1.099,1
"19",66,"implicature",0.854,0
"19",68,"implicature",2.323,1
"19",69,"implicature",1.518,1
"19",70,"implicature",1.263,1
"19",71,"unambiguous",1.019,1
"19",72,"implicature",1.252,1
"19",73,"unambiguous",0.967,1
"19",74,"implicature",1.03,1
"19",75,"unambiguous",1.352,1
"19",76,"unambiguous",1.122,1
"19",77,"unambiguous",1.373,1
"19",78,"unambiguous",0.96,1
"19",79,"unambiguous",0.99,1
"19",80,"implicature",1.224,1
"19",81,"unambiguous",1.767,1
"19",82,"unambiguous",1.648,1
"19",83,"unambiguous",1.013,1
"19",84,"implicature",1.879,1
"19",85,"unambiguous",1.675,1
"19",86,"implicature",1.583,1
"19",87,"unambiguous",1.069,1
"19",88,"implicature",1.07,1
"19",91,"unambiguous",1.543,1
"19",92,"implicature",1.362,1
"19",93,"unambiguous",1.929,1
"19",95,"unambiguous",1.93,1
"19",97,"unambiguous",0.804,1
"19",98,"unambiguous",0.922,0
"19",99,"unambiguous",1.809,1
"19",100,"implicature",0.74,1
"19",101,"implicature",0.931,1
"19",102,"implicature",1.316,1
"19",103,"unambiguous",1.017,1
"19",104,"implicature",0.688,0
"19",105,"implicature",1.53,0
"19",106,"implicature",1.602,1
"19",107,"unambiguous",1.021,1
"19",108,"unambiguous",1.499,1
"19",109,"unambiguous",1.333,1
"19",110,"unambiguous",1.182,1
"19",111,"unambiguous",0.792,0
"19",113,"unambiguous",0.805,1
"19",114,"implicature",1.047,1
"19",115,"implicature",1.251,1
"19",116,"implicature",0.863,1
"19",117,"unambiguous",1.092,1
"19",118,"implicature",1.63,1
"19",119,"implicature",0.803,1
"20",1,"unambiguous",1.029,1
"20",2,"unambiguous",0.9,1
"20",3,"implicature",1.152,1
"20",4,"implicature",0.895,1
"20",5,"unambiguous",0.946,1
"20",6,"implicature",1.052,1
"20",7,"implicature",1.705,1
"20",8,"unambiguous",1.011,1
"20",9,"implicature",1.677,1
"20",10,"implicature",1.14,1
"20",11,"unambiguous",0.852,1
"20",12,"implicature",0.804,1
"20",13,"implicature",1.204,1
"20",14,"implicature",1.293,1
"20",15,"unambiguous",0.892,1
"20",17,"implicature",0.755,1
"20",16,"implicature",0.987,1
"20",18,"implicature",0.636,1
"20",19,"unambiguous",0.741,1
"20",20,"unambiguous",0.737,1
"20",21,"implicature",0.868,1
"20",22,"implicature",0.653,1
"20",23,"implicature",1.036,1
"20",24,"unambiguous",0.886,1
"20",25,"unambiguous",0.61,1
"20",26,"implicature",0.697,1
"20",27,"unambiguous",0.629,1
"20",28,"implicature",0.745,1
"20",29,"implicature",0.56,1
"20",30,"unambiguous",0.715,1
"20",31,"unambiguous",0.588,1
"20",32,"implicature",0.906,1
"20",33,"implicature",0.696,1
"20",34,"unambiguous",0.654,1
"20",35,"unambiguous",0.81,1
"20",36,"implicature",1.014,1
"20",37,"unambiguous",0.721,1
"20",38,"implicature",0.71,1
"20",39,"unambiguous",0.698,1
"20",40,"implicature",0.674,1
"20",41,"unambiguous",0.629,1
"20",42,"implicature",1.114,1
"20",43,"unambiguous",0.761,1
"20",44,"unambiguous",0.763,1
"20",45,"implicature",0.817,0
"20",46,"unambiguous",0.801,1
"20",47,"unambiguous",0.868,1
"20",48,"unambiguous",0.842,1
"20",49,"unambiguous",0.785,1
"20",50,"implicature",1.124,1
"20",51,"implicature",0.811,1
"20",52,"unambiguous",0.647,1
"20",53,"unambiguous",0.79,1
"20",54,"implicature",0.849,0
"20",55,"implicature",0.715,1
"20",56,"unambiguous",0.579,1
"20",57,"unambiguous",0.685,1
"20",58,"unambiguous",0.963,1
"20",59,"unambiguous",0.585,1
"20",60,"unambiguous",0.741,1
"20",61,"unambiguous",0.581,1
"20",62,"unambiguous",0.59,1
"20",63,"implicature",0.723,1
"20",64,"implicature",0.704,1
"20",65,"unambiguous",0.748,1
"20",66,"unambiguous",0.654,1
"20",67,"implicature",0.914,0
"20",68,"implicature",0.852,1
"20",69,"implicature",0.546,1
"20",70,"unambiguous",0.69,1
"20",71,"unambiguous",0.977,1
"20",72,"unambiguous",0.73,1
"20",73,"unambiguous",0.653,1
"20",74,"unambiguous",0.98,1
"20",75,"implicature",1.729,1
"20",76,"unambiguous",0.571,1
"20",77,"implicature",0.581,1
"20",78,"unambiguous",0.647,1
"20",79,"unambiguous",0.554,1
"20",80,"unambiguous",0.741,1
"20",81,"implicature",1.267,1
"20",82,"unambiguous",0.609,1
"20",83,"implicature",1.622,1
"20",84,"unambiguous",0.692,1
"20",85,"unambiguous",0.608,0
"20",86,"unambiguous",0.746,1
"20",87,"implicature",0.725,1
"20",88,"unambiguous",0.55,1
"20",89,"implicature",0.649,1
"20",90,"unambiguous",0.586,1
"20",91,"unambiguous",0.634,1
"20",92,"implicature",0.743,0
"20",93,"implicature",0.611,1
"20",94,"implicature",0.609,0
"20",95,"implicature",0.893,1
"20",96,"implicature",0.823,1
"20",97,"implicature",0.735,1
"20",98,"implicature",0.703,1
"20",99,"implicature",0.697,1
"20",100,"implicature",0.623,1
"20",101,"implicature",0.922,0
"20",102,"implicature",0.88,1
"20",103,"unambiguous",0.795,1
"20",104,"implicature",0.795,1
"20",105,"implicature",1.017,1
"20",106,"implicature",0.847,1
"20",107,"implicature",0.811,0
"20",108,"implicature",0.922,1
"20",109,"implicature",0.552,1
"20",110,"implicature",0.624,1
"20",111,"unambiguous",0.959,1
"20",112,"unambiguous",0.838,1
"20",113,"unambiguous",0.688,1
"20",114,"implicature",0.946,1
"20",115,"unambiguous",0.811,1
"20",116,"unambiguous",0.776,1
"20",117,"implicature",0.584,0
"20",118,"unambiguous",0.776,1
"20",119,"unambiguous",0.705,1
"20",120,"unambiguous",0.829,1
"21",1,"implicature",2.197,1
"21",2,"implicature",1.237,1
"21",3,"implicature",1.292,1
"21",5,"implicature",1.552,1
"21",6,"implicature",1.381,1
"21",7,"implicature",1.382,1
"21",8,"unambiguous",1.676,1
"21",9,"unambiguous",2.021,1
"21",10,"unambiguous",1.806,1
"21",11,"implicature",1.596,1
"21",12,"unambiguous",1.35,1
"21",13,"implicature",1.332,1
"21",14,"implicature",1.292,1
"21",15,"implicature",1.237,1
"21",16,"unambiguous",0.989,1
"21",17,"unambiguous",0.949,1
"21",18,"unambiguous",0.876,1
"21",19,"implicature",1.021,1
"21",20,"unambiguous",1.107,1
"21",21,"implicature",1.302,1
"21",22,"unambiguous",1.621,1
"21",23,"unambiguous",1.453,1
"21",24,"implicature",1.462,1
"21",25,"unambiguous",1.228,1
"21",26,"unambiguous",0.86,1
"21",27,"implicature",0.966,1
"21",28,"unambiguous",0.725,1
"21",29,"implicature",1.003,1
"21",30,"unambiguous",1.062,1
"21",31,"unambiguous",1.013,1
"21",32,"implicature",1.597,1
"21",33,"unambiguous",2.019,1
"21",34,"unambiguous",1.003,1
"21",35,"unambiguous",0.965,1
"21",36,"unambiguous",1.588,1
"21",37,"implicature",1.445,1
"21",38,"implicature",0.802,1
"21",39,"unambiguous",0.796,1
"21",40,"implicature",0.94,1
"21",41,"implicature",0.86,1
"21",42,"implicature",0.732,1
"21",43,"implicature",0.917,1
"21",44,"unambiguous",1.028,1
"21",45,"implicature",1.078,1
"21",46,"unambiguous",1.813,1
"21",47,"unambiguous",1.038,1
"21",48,"unambiguous",0.899,1
"21",50,"unambiguous",0.87,1
"21",51,"implicature",1.605,1
"21",52,"implicature",1.844,1
"21",53,"implicature",1.909,1
"21",54,"implicature",1.326,1
"21",55,"implicature",1.251,0
"21",56,"unambiguous",1.099,1
"21",57,"implicature",0.941,1
"21",58,"implicature",0.896,1
"21",59,"unambiguous",1.012,1
"21",60,"implicature",1.382,1
"21",61,"implicature",0.893,1
"21",62,"unambiguous",1.205,1
"21",63,"implicature",1.668,1
"21",64,"implicature",1.221,0
"21",65,"unambiguous",1.862,1
"21",66,"implicature",1.428,1
"21",67,"unambiguous",1.934,1
"21",68,"implicature",0.948,1
"21",69,"unambiguous",0.867,1
"21",70,"implicature",1.101,1
"21",73,"implicature",1.096,1
"21",74,"implicature",1.028,1
"21",75,"implicature",1.357,1
"21",76,"unambiguous",1.922,1
"21",77,"implicature",1.733,1
"21",78,"unambiguous",1.534,1
"21",79,"implicature",1.613,1
"21",80,"implicature",1.068,1
"21",81,"unambiguous",1.245,1
"21",82,"implicature",0.983,1
"21",83,"unambiguous",2.019,1
"21",84,"implicature",1.108,1
"21",85,"implicature",0.859,1
"21",86,"unambiguous",0.964,1
"21",87,"unambiguous",0.949,1
"21",88,"unambiguous",1.548,0
"21",90,"unambiguous",1.14,1
"21",91,"implicature",1.124,1
"21",92,"unambiguous",1.845,1
"21",93,"implicature",1.59,1
"21",94,"unambiguous",1.476,1
"21",95,"unambiguous",0.86,1
"21",96,"implicature",1.14,1
"21",97,"unambiguous",1.861,1
"21",98,"implicature",1.245,1
"21",99,"unambiguous",1.167,1
"21",100,"unambiguous",1.54,1
"21",101,"unambiguous",1.043,1
"21",103,"unambiguous",0.957,1
"21",104,"unambiguous",0.781,1
"21",105,"unambiguous",0.932,1
"21",106,"implicature",1.491,1
"21",108,"unambiguous",1.515,1
"21",109,"unambiguous",1.147,1
"21",110,"implicature",1.118,1
"21",111,"unambiguous",1.277,1
"21",112,"unambiguous",1.061,1
"21",113,"unambiguous",1.711,1
"21",115,"unambiguous",1.084,1
"21",117,"implicature",1.859,1
"21",118,"unambiguous",0.846,1
"21",119,"implicature",1.436,1
"21",120,"implicature",1.75,1
"22",1,"unambiguous",1.339,1
"22",2,"unambiguous",0.946,1
"22",3,"implicature",0.775,1
"22",4,"unambiguous",0.935,1
"22",5,"implicature",0.889,1
"22",6,"unambiguous",0.81,1
"22",7,"implicature",0.889,1
"22",8,"unambiguous",0.814,1
"22",9,"implicature",0.855,0
"22",10,"unambiguous",1.138,1
"22",11,"implicature",0.793,1
"22",12,"unambiguous",0.806,1
"22",13,"implicature",0.842,1
"22",14,"implicature",0.798,1
"22",15,"implicature",0.837,1
"22",16,"implicature",0.949,1
"22",17,"unambiguous",0.934,1
"22",18,"implicature",0.9,1
"22",19,"implicature",0.732,1
"22",20,"unambiguous",0.865,1
"22",21,"unambiguous",0.819,1
"22",22,"implicature",0.877,1
"22",23,"implicature",0.913,1
"22",24,"implicature",0.834,1
"22",25,"unambiguous",1.112,1
"22",26,"unambiguous",0.896,1
"22",27,"unambiguous",1.012,1
"22",28,"implicature",0.848,1
"22",29,"unambiguous",1.56,1
"22",30,"implicature",0.797,1
"22",31,"implicature",0.818,1
"22",32,"implicature",0.782,1
"22",33,"unambiguous",0.887,1
"22",34,"unambiguous",0.999,1
"22",35,"implicature",1.186,1
"22",36,"implicature",0.682,1
"22",37,"unambiguous",1.103,1
"22",38,"unambiguous",0.846,1
"22",39,"implicature",0.79,1
"22",40,"unambiguous",0.774,1
"22",41,"implicature",1.115,1
"22",42,"implicature",1.029,1
"22",43,"unambiguous",0.96,1
"22",44,"implicature",1.085,1
"22",45,"implicature",0.644,1
"22",46,"implicature",0.8,1
"22",47,"unambiguous",0.78,1
"22",48,"implicature",0.773,1
"22",49,"implicature",0.784,1
"22",50,"unambiguous",1.132,1
"22",51,"unambiguous",0.828,1
"22",52,"implicature",0.943,1
"22",53,"unambiguous",0.827,1
"22",54,"implicature",0.662,1
"22",55,"implicature",0.718,1
"22",56,"unambiguous",1.011,1
"22",57,"unambiguous",1.465,1
"22",58,"unambiguous",0.702,1
"22",59,"unambiguous",0.911,1
"22",60,"implicature",0.964,1
"22",62,"implicature",0.848,1
"22",63,"unambiguous",0.971,1
"22",64,"implicature",0.796,1
"22",65,"implicature",0.851,1
"22",66,"unambiguous",0.83,1
"22",67,"implicature",0.676,1
"22",68,"implicature",1.329,1
"22",69,"unambiguous",0.827,1
"22",70,"unambiguous",1.174,1
"22",71,"unambiguous",0.895,1
"22",72,"implicature",0.726,1
"22",73,"unambiguous",0.74,1
"22",74,"unambiguous",0.87,1
"22",75,"unambiguous",0.949,1
"22",76,"implicature",0.789,1
"22",77,"implicature",0.698,1
"22",78,"unambiguous",0.782,1
"22",79,"unambiguous",0.984,1
"22",80,"implicature",0.748,1
"22",81,"unambiguous",0.93,1
"22",82,"unambiguous",0.812,0
"22",83,"unambiguous",1.569,1
"22",84,"implicature",0.768,1
"22",85,"implicature",0.615,1
"22",86,"implicature",0.651,1
"22",87,"implicature",0.654,1
"22",88,"implicature",0.829,1
"22",89,"unambiguous",1.296,1
"22",90,"implicature",0.785,1
"22",91,"implicature",0.674,1
"22",92,"unambiguous",0.94,1
"22",93,"unambiguous",0.783,1
"22",94,"implicature",0.851,1
"22",95,"unambiguous",0.751,1
"22",96,"implicature",0.734,1
"22",98,"unambiguous",0.785,1
"22",97,"implicature",1.026,1
"22",99,"implicature",0.685,1
"22",100,"unambiguous",0.808,1
"22",101,"implicature",0.81,1
"22",102,"implicature",0.659,1
"22",103,"implicature",1.104,1
"22",104,"implicature",1.043,1
"22",105,"implicature",0.821,1
"22",106,"unambiguous",0.926,1
"22",107,"unambiguous",0.974,1
"22",108,"unambiguous",0.884,1
"22",109,"unambiguous",1.197,1
"22",110,"unambiguous",0.805,1
"22",111,"implicature",0.823,1
"22",112,"unambiguous",1.128,1
"22",113,"unambiguous",0.984,1
"22",114,"unambiguous",0.807,1
"22",115,"unambiguous",1.261,1
"22",116,"unambiguous",0.934,1
"22",117,"implicature",0.753,1
"22",118,"implicature",1.573,1
"22",119,"unambiguous",0.801,1
"22",120,"unambiguous",0.755,1
"23",1,"unambiguous",1.804,1
"23",3,"unambiguous",2.116,1
"23",4,"implicature",1.047,0
